"","X","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"1749",1889,"rabbit","bag",2,0.621847973968243,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1750",2603,"rabbit","box",2,0.378152026031757,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1751",2604,"rabbit","box",2,0.500215276054647,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1752",1890,"rabbit","bag",2,0.499784723945353,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1753",1891,"rabbit","bag",2,1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1754",1892,"rabbit","bag",2,1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1755",2605,"rabbit","box",2,0.500023011697003,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1756",1893,"rabbit","bag",2,0.499976988302997,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1757",1894,"rabbit","bag",2,0.686457139085954,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1758",2606,"rabbit","box",2,0.313542860914046,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1759",1895,"rabbit","bag",2,0.686522837021205,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1760",2607,"rabbit","box",2,0.313477162978795,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1761",2608,"rabbit","box",2,0.500083165482109,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1762",1896,"rabbit","bag",2,0.499916834517891,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1763",1897,"rabbit","bag",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1764",1898,"rabbit","bag",2,1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1765",1899,"rabbit","bag",2,0.500086571501613,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1766",2609,"rabbit","box",2,0.499913428498387,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1767",1900,"rabbit","bag",2,0.583745737492151,"big","standard","cco",1,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1768",2610,"rabbit","box",2,0.416254262507849,"big","standard","cco",1,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1769",1901,"rabbit","bag",2,0.603350274549085,"big","standard","cco",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1770",2611,"rabbit","box",2,0.396649725450915,"big","standard","cco",2,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1771",2612,"rabbit","box",2,0.518831245997047,"big","standard","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1772",1902,"rabbit","bag",2,0.481168754002953,"big","standard","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1773",1903,"rabbit","bag",2,1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1774",1904,"rabbit","bag",2,1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1775",2613,"rabbit","box",2,0.510659941814114,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1776",1905,"rabbit","bag",2,0.489340058185886,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1777",1906,"rabbit","box",2,1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1778",2614,"rabbit","box",2,0.532642324027538,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1779",1907,"rabbit","bag",2,0.467357675972462,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1780",1908,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1781",1909,"rabbit","bag",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1782",1910,"rabbit","bag",2,1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1783",1911,"rabbit","bag",2,0.683218503551227,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"1784",2615,"rabbit","box",2,0.316781496448773,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"1785",1912,"rabbit","bag",2,1,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1786",1913,"rabbit","bag",2,1,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1787",1914,"rabbit","bag",2,0.542399017329755,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1788",2616,"rabbit","box",2,0.457600982670245,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1789",1915,"rabbit","bag",2,0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1790",2617,"rabbit","box",2,0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1791",1916,"rabbit","bag",2,0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1792",2618,"rabbit","box",2,0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1793",2619,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1794",1917,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1795",1918,"rabbit","bag",2,1,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1796",1919,"rabbit","bag",2,1,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1797",1920,"rabbit","bag",2,0.590057082878637,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1798",2620,"rabbit","box",2,0.409942917121363,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1799",1921,"rabbit","box",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1800",1922,"rabbit","bag",2,0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1801",2621,"rabbit","box",2,0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1802",1923,"rabbit","box",2,1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1803",1924,"rabbit","bag",2,1,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1804",1925,"rabbit","bag",2,1,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1805",2622,"rabbit","box",2,0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1806",1926,"rabbit","bag",2,0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1807",2623,"rabbit","box",2,0.697969165738472,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1808",1927,"rabbit","bag",2,0.302030834261528,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1809",2624,"rabbit","box",2,0.571962956040426,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1810",1928,"rabbit","bag",2,0.428037043959574,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1811",2625,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1812",1929,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1813",1930,"rabbit","bag",2,1,"big","standard","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1814",1931,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1815",1932,"rabbit","box",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1816",2626,"rabbit","box",2,0.571962956040426,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1817",1933,"rabbit","bag",2,0.428037043959574,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1818",1934,"rabbit","box",2,1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1819",1935,"rabbit","bag",2,1,"big","bumford","cco",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1820",1936,"rabbit","bag",2,1,"big","bumford","cco",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1821",1937,"rabbit","bag",2,0.5,"big","bumford","cco",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1822",2627,"rabbit","box",2,0.5,"big","bumford","cco",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1823",1938,"rabbit","bag",2,1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1824",1939,"rabbit","bag",2,1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1825",1940,"rabbit","bag",2,0.5,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1826",2628,"rabbit","box",2,0.5,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1827",1941,"rabbit","bag",2,1,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1828",1942,"rabbit","bag",2,1,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1829",1943,"rabbit","bag",2,0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1830",2629,"rabbit","box",2,0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1831",1944,"rabbit","bag",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1832",1945,"rabbit","bag",2,1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1833",1946,"rabbit","bag",2,0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1834",2630,"rabbit","box",2,0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1835",1947,"rabbit","bag",2,1,"big","standard","cco",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1836",1948,"rabbit","bag",2,1,"big","standard","cco",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1837",2631,"rabbit","box",2,0.518920021594268,"big","standard","cco",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1838",1949,"rabbit","bag",2,0.481079978405732,"big","standard","cco",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1839",1950,"rabbit","bag",2,1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1840",1951,"rabbit","bag",2,1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1841",2632,"rabbit","box",2,0.510735522790847,"bigger","standard","cco",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1842",1952,"rabbit","bag",2,0.489264477209153,"bigger","standard","cco",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1843",1953,"rabbit","bag",2,1,"big","standard","no-cc",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1844",1954,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1845",1955,"rabbit","bag",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1846",1956,"rabbit","bag",2,1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1847",1957,"rabbit","bag",2,0.683218283637189,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","bag2"
"1848",2633,"rabbit","box",2,0.316781716362811,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,1,"disallow","box2"
"1849",1958,"rabbit","bag",2,0.605077534490175,"big","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1850",2634,"rabbit","box",2,0.394922465509825,"big","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1851",1959,"rabbit","bag",2,0.624517270503059,"big","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1852",2635,"rabbit","box",2,0.375482729496941,"big","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1853",2636,"rabbit","box",2,0.520513318401471,"big","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1854",1960,"rabbit","bag",2,0.479486681598529,"big","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1855",1961,"rabbit","bag",2,0.817551009392239,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1856",2637,"rabbit","box",2,0.182448990607761,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1857",1962,"rabbit","bag",2,0.846469107929493,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1858",2638,"rabbit","box",2,0.153530892070507,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1859",2639,"rabbit","box",2,0.551647435648988,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1860",1963,"rabbit","bag",2,0.448352564351012,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1861",1964,"rabbit","bag",2,0.574904862594313,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1862",2640,"rabbit","box",2,0.425095137405687,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1863",1965,"rabbit","bag",2,0.624517270503059,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1864",2641,"rabbit","box",2,0.375482729496941,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1865",2642,"rabbit","box",2,0.551535067709458,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1866",1966,"rabbit","bag",2,0.448464932290542,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1867",1967,"rabbit","bag",2,0.754036714384735,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1868",2643,"rabbit","box",2,0.245963285615265,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1869",1968,"rabbit","bag",2,0.846469107929493,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1870",2644,"rabbit","box",2,0.153530892070507,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1871",2645,"rabbit","box",2,0.642656561048992,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1872",1969,"rabbit","bag",2,0.357343438951008,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1873",2646,"rabbit","box",2,0.633620689655172,"big","standard","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1874",1970,"rabbit","bag",2,0.366379310344828,"big","standard","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1875",1971,"rabbit","bag",2,0.5,"big","standard","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1876",2647,"rabbit","box",2,0.5,"big","standard","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1877",2648,"rabbit","box",2,0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1878",1972,"rabbit","bag",2,0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1879",2649,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1880",1973,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1881",1974,"rabbit","bag",2,0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1882",2650,"rabbit","box",2,0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1883",2651,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1884",1975,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1885",1976,"rabbit","box",2,1,"big","standard","no-cc",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1886",1977,"rabbit","bag",2,0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1887",2652,"rabbit","box",2,0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1888",1978,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1889",1979,"rabbit","box",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1890",1980,"rabbit","bag",2,0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"1891",2653,"rabbit","box",2,0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1892",1981,"rabbit","box",2,1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"1893",1982,"rabbit","bag",2,0.549814540149464,"big","bumford","cco",1,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1894",2654,"rabbit","box",2,0.450185459850536,"big","bumford","cco",1,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1895",1983,"rabbit","bag",2,0.551763322953684,"big","bumford","cco",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1896",2655,"rabbit","box",2,0.448236677046316,"big","bumford","cco",2,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1897",2656,"rabbit","box",2,0.502355523579663,"big","bumford","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1898",1984,"rabbit","bag",2,0.497644476420337,"big","bumford","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1899",1985,"rabbit","bag",2,1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1900",1986,"rabbit","bag",2,1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1901",2657,"rabbit","box",2,0.500179724524401,"bigger","bumford","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1902",1987,"rabbit","bag",2,0.499820275475599,"bigger","bumford","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1903",1988,"rabbit","bag",2,0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1904",2658,"rabbit","box",2,0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1905",1989,"rabbit","bag",2,0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1906",2659,"rabbit","box",2,0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1907",2660,"rabbit","box",2,0.501193855434899,"big","bumford","no-cc",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1908",1990,"rabbit","bag",2,0.498806144565101,"big","bumford","no-cc",3,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1909",1991,"rabbit","bag",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1910",1992,"rabbit","bag",2,1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1911",1993,"rabbit","bag",2,0.501226017124001,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1912",2661,"rabbit","box",2,0.498773982875999,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1913",1994,"rabbit","bag",2,0.55353035491098,"big","standard","cco",1,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1914",2662,"rabbit","box",2,0.44646964508902,"big","standard","cco",1,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1915",1995,"rabbit","bag",2,0.570426647279738,"big","standard","cco",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1916",2663,"rabbit","box",2,0.429573352720262,"big","standard","cco",2,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1917",2664,"rabbit","box",2,0.517774914148544,"big","standard","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1918",1996,"rabbit","bag",2,0.482225085851456,"big","standard","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1919",1997,"rabbit","bag",2,1,"bigger","standard","cco",1,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1920",1998,"rabbit","bag",2,1,"bigger","standard","cco",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1921",2665,"rabbit","box",2,0.50972220219784,"bigger","standard","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1922",1999,"rabbit","bag",2,0.49027779780216,"bigger","standard","cco",3,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1923",11000,"rabbit","box",2,1,"big","standard","no-cc",1,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1924",2666,"rabbit","box",2,0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"1925",11001,"rabbit","bag",2,0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"1926",11002,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",2,0.5,0,"disallow","box2"
