"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","NA","Container"
"1346","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"1347","rabbit","bag","2",0.557281586073313,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"2271","rabbit","box","2",0.442718413926687,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"387","rabbit","box","2",0.546560332002701,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1348","rabbit","bag","2",0.280176724932594,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"2272","rabbit","bag","1",0.173262943064705,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"allow","bag1","bag1"
"388","rabbit","box","2",0.424224608510762,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1349","rabbit","bag","2",0.359643965621536,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"2273","rabbit","bag","1",0.216131425867702,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"allow","bag1","bag1"
"429","rabbit","box","2",0.469697630027167,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1350","rabbit","bag","2",0.203004226633764,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"389","rabbit","box","1",0.20175912945559,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"allow","box1","box1"
"2274","rabbit","bag","1",0.125539013883478,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"allow","bag1","bag1"
"2275","rabbit","box","2",0.611279362154559,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1351","rabbit","bag","2",0.388720637845441,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"1352","rabbit","bag","2",0.523754150760982,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"2276","rabbit","box","2",0.476245849239018,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"2277","rabbit","box","2",0.579975117521265,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1353","rabbit","bag","2",0.420024882478735,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"1354","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"2278","rabbit","box","2",0.591836734693878,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1355","rabbit","bag","2",0.408163265306123,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"1356","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1357","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1358","rabbit","bag","2",0.523754150760982,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"allow","bag2","bag2"
"2279","rabbit","box","2",0.476245849239018,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1359","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0.9,"allow","box2","box2"
"1360","rabbit","bag","2",0.38542393910194,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"390","rabbit","box","2",0.382951917343515,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"2280","rabbit","bag","1",0.231624143554545,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","bag1","bag1"
"1361","rabbit","bag","2",0.38542393910194,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"391","rabbit","box","2",0.382951917343515,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"2281","rabbit","bag","1",0.231624143554545,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","bag1","bag1"
"430","rabbit","box","2",0.388518844247567,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1362","rabbit","bag","2",0.277703768849513,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2282","rabbit","bag","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","bag1","bag1"
"392","rabbit","box","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","box1","box1"
"1363","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1364","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1365","rabbit","bag","2",0.556041065491848,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2283","rabbit","box","2",0.443958934508152,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1366","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2284","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1367","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2285","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"2286","rabbit","box","2",0.666666666666667,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1368","rabbit","bag","2",0.333333333333333,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1369","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1370","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1371","rabbit","bag","2",0.556041065491848,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2287","rabbit","box","2",0.443958934508152,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"393","rabbit","box","2",0.550713935664444,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1372","rabbit","bag","2",0.277610246627431,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2288","rabbit","bag","1",0.171675817708125,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","bag1","bag1"
"394","rabbit","box","2",0.428326722707445,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1373","rabbit","bag","2",0.357081680676861,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2289","rabbit","bag","1",0.214591596615694,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","bag1","bag1"
"431","rabbit","box","2",0.469697630027167,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1374","rabbit","bag","2",0.203004226633764,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"395","rabbit","box","1",0.20175912945559,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","box1","box1"
"2290","rabbit","bag","1",0.125539013883478,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","bag1","bag1"
"2291","rabbit","box","2",0.608627654393108,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1375","rabbit","bag","2",0.391372345606892,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1376","rabbit","bag","2",0.52653356357205,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2292","rabbit","box","2",0.47346643642795,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"2293","rabbit","box","2",0.579975117521265,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1377","rabbit","bag","2",0.420024882478735,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1378","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"2294","rabbit","box","2",0.6,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1379","rabbit","bag","2",0.4,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"1380","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1381","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1382","rabbit","bag","2",0.526533563572051,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2","bag2"
"2295","rabbit","box","2",0.473466436427949,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1383","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2","box2"
"1384","rabbit","bag","2",0.642672805354991,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2296","rabbit","box","2",0.35732719464501,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1385","rabbit","bag","2",0.646612145338171,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2297","rabbit","box","2",0.353387854661829,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"2298","rabbit","box","2",0.50429904196022,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1386","rabbit","bag","2",0.49570095803978,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"1387","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2299","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1388","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2300","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"2301","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1389","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"1390","rabbit","bag","2",0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2302","rabbit","box","2",0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1391","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2303","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"2304","rabbit","box","2",0.510314473685999,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1392","rabbit","bag","2",0.489685526314001,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"1393","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1394","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2305","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1395","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"2306","rabbit","box","2",0.633620689655172,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1396","rabbit","bag","2",0.366379310344828,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"1397","rabbit","bag","2",0.5,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2307","rabbit","box","2",0.5,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"2308","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1398","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2309","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1399","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"1400","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2310","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"2311","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1401","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"1402","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1403","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2312","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1404","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1405","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1406","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2","bag2"
"2313","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1407","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2","box2"
"1408","rabbit","bag","2",0.798686587306932,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2314","rabbit","box","2",0.201313412693068,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1409","rabbit","bag","2",0.785384885164167,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2315","rabbit","box","2",0.214615114835833,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1410","rabbit","bag","2",0.520183529989379,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2316","rabbit","box","2",0.479816470010621,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1411","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2317","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1412","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2318","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"2319","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1413","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"1414","rabbit","bag","2",0.81445283927543,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2320","rabbit","box","2",0.18554716072457,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1415","rabbit","bag","2",0.785384885164167,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2321","rabbit","box","2",0.214615114835833,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1416","rabbit","bag","2",0.545345017422667,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2322","rabbit","box","2",0.454654982577333,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1417","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1418","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2323","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1419","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1420","rabbit","bag","2",0.536277602523659,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2324","rabbit","box","2",0.463722397476341,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1421","rabbit","bag","2",0.666666666666667,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2325","rabbit","box","2",0.333333333333333,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"2326","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1422","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2327","rabbit","box","2",0.668892371988816,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1423","rabbit","bag","2",0.331107628011184,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2328","rabbit","box","2",0.538771596731413,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1424","rabbit","bag","2",0.461228403268587,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2329","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1425","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"1426","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1427","rabbit","bag","2",0.666666666666667,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"2330","rabbit","box","2",0.333333333333333,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1428","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1429","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"2331","rabbit","box","2",0.538771596731413,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1430","rabbit","bag","2",0.461228403268587,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"disallow","bag2","bag2"
"1431","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"disallow","box2","box2"
"1432","rabbit","bag","2",0.955193049103001,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"disallow","bag2","bag2"
"2332","rabbit","box","2",0.0448069508969988,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"disallow","box2","box2"
"1433","rabbit","bag","2",0.948179870618402,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"disallow","bag2","bag2"
"2333","rabbit","box","2",0.0518201293815981,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"disallow","box2","box2"
"1434","rabbit","bag","2",0.538122030260378,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"disallow","bag2","bag2"
"2334","rabbit","box","2",0.461877969739622,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"disallow","box2","box2"
