"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"1712","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"2487","rabbit","box","2",0.513544432923764,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.9,"allow","box2"
"1713","rabbit","bag","2",0.486455567076236,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"1714","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,1,0.9,"allow","box2"
"2488","rabbit","box","2",0.540061396849713,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.9,"allow","box2"
"1715","rabbit","bag","2",0.459938603150287,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"1716","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,0.9,"allow","box2"
"1717","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"1718","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"1719","rabbit","bag","2",0.683733677216399,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"2489","rabbit","box","2",0.316266322783601,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.9,"allow","box2"
"1720","rabbit","bag","2",0.38542393910194,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2"
"3180","rabbit","box","2",0.382951917343515,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","box2"
"2490","rabbit","bag","1",0.231624143554545,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","bag1"
"1721","rabbit","bag","2",0.38542393910194,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"3181","rabbit","box","2",0.382951917343515,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","box2"
"2491","rabbit","bag","1",0.231624143554545,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","bag1"
"460","rabbit","box","2",0.388518844247567,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","box2"
"1722","rabbit","bag","2",0.277703768849513,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2"
"2492","rabbit","bag","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","bag1"
"3182","rabbit","box","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","box1"
"1723","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2"
"1724","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"1725","rabbit","bag","2",0.556041065491848,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2"
"2493","rabbit","box","2",0.443958934508152,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"allow","box2"
"1726","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"allow","bag2"
"2494","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"allow","box2"
"1727","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"2495","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"allow","box2"
"2496","rabbit","box","2",0.666666666666667,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2"
"1728","rabbit","bag","2",0.333333333333333,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","bag2"
"1729","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"allow","bag2"
"1730","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"1731","rabbit","bag","2",0.556041065491848,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","bag2"
"2497","rabbit","box","2",0.443958934508152,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2"
"3183","rabbit","box","2",0.550713935664444,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","box2"
"1732","rabbit","bag","2",0.277610246627431,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2"
"2498","rabbit","bag","1",0.171675817708125,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","bag1"
"3184","rabbit","box","2",0.428326722707445,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","box2"
"1733","rabbit","bag","2",0.357081680676861,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"2499","rabbit","bag","1",0.214591596615694,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","bag1"
"461","rabbit","box","2",0.469697630027167,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","box2"
"1734","rabbit","bag","2",0.203004226633764,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2"
"3185","rabbit","box","1",0.20175912945559,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","box1"
"2500","rabbit","bag","1",0.125539013883478,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","bag1"
"2501","rabbit","box","2",0.608627654393108,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","box2"
"1735","rabbit","bag","2",0.391372345606892,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"allow","bag2"
"1736","rabbit","bag","2",0.52653356357205,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"2502","rabbit","box","2",0.47346643642795,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"allow","box2"
"2503","rabbit","box","2",0.579975117521265,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","box2"
"1737","rabbit","bag","2",0.420024882478735,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"allow","bag2"
"1738","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,1,"allow","box2"
"2504","rabbit","box","2",0.6,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","box2"
"1739","rabbit","bag","2",0.4,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"1740","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2"
"1741","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,1,"allow","box2"
"1742","rabbit","bag","2",0.526533563572051,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","bag2"
"2505","rabbit","box","2",0.473466436427949,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"allow","box2"
"1743","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,1,"allow","box2"
"3186","rabbit","box","2",0.418040220599339,"big","bumford","cco",1,"haddock_model.wppl",2,1,1,"allow","box2"
"2506","rabbit","bag","2",0.363506891731757,"big","bumford","cco",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"1744","rabbit","bag","1",0.218452887668905,"big","bumford","cco",1,"haddock_model.wppl",2,1,1,"allow","bag1"
"3187","rabbit","box","2",0.418040220599339,"big","bumford","cco",2,"haddock_model.wppl",2,1,1,"allow","box2"
"2507","rabbit","bag","2",0.363506891731757,"big","bumford","cco",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"1745","rabbit","bag","1",0.218452887668905,"big","bumford","cco",2,"haddock_model.wppl",2,1,1,"allow","bag1"
"3188","rabbit","box","2",0.350267990599774,"big","bumford","cco",3,"haddock_model.wppl",2,1,1,"allow","box2"
"2508","rabbit","bag","2",0.311859256602668,"big","bumford","cco",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"1746","rabbit","bag","1",0.187414755265227,"big","bumford","cco",3,"haddock_model.wppl",2,1,1,"allow","bag1"
"462","rabbit","box","1",0.150457997532331,"big","bumford","cco",3,"haddock_model.wppl",2,1,1,"allow","box1"
"1747","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"1748","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"1749","rabbit","bag","2",0.500863083332039,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"2509","rabbit","box","2",0.499136916667961,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,1,"allow","box2"
"1750","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"2510","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,1,"allow","box2"
"1751","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"2511","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,1,"allow","box2"
"2512","rabbit","box","2",0.501804827480292,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"allow","box2"
"1752","rabbit","bag","2",0.498195172519708,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"1753","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"1754","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"1755","rabbit","bag","2",0.501872454525143,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"2513","rabbit","box","2",0.498127545474857,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"allow","box2"
"3189","rabbit","box","2",0.409460839020437,"big","standard","cco",1,"haddock_model.wppl",2,1,1,"allow","box2"
"2514","rabbit","bag","2",0.362430716005722,"big","standard","cco",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"1756","rabbit","bag","1",0.228108444973841,"big","standard","cco",1,"haddock_model.wppl",2,1,1,"allow","bag1"
"3190","rabbit","box","2",0.395202387604714,"big","standard","cco",2,"haddock_model.wppl",2,1,1,"allow","box2"
"2515","rabbit","bag","2",0.377771983546718,"big","standard","cco",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"1757","rabbit","bag","1",0.227025628848568,"big","standard","cco",2,"haddock_model.wppl",2,1,1,"allow","bag1"
"3191","rabbit","box","2",0.36118874140918,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"allow","box2"
"2516","rabbit","bag","2",0.29691773158285,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"1758","rabbit","bag","1",0.186746019182874,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"allow","bag1"
"463","rabbit","box","1",0.155147507825096,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"allow","box1"
"1759","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"1760","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"2517","rabbit","box","2",0.513610498623522,"bigger","standard","cco",3,"haddock_model.wppl",2,1,1,"allow","box2"
"1761","rabbit","bag","2",0.486389501376478,"bigger","standard","cco",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"1762","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,1,1,"allow","box2"
"2518","rabbit","box","2",0.540087579796372,"big","standard","no-cc",2,"haddock_model.wppl",2,1,1,"allow","box2"
"1763","rabbit","bag","2",0.459912420203628,"big","standard","no-cc",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"1764","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,1,"allow","box2"
"1765","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,1,"allow","bag2"
"1766","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,1,"allow","bag2"
"1767","rabbit","bag","2",0.683733567354345,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,1,"allow","bag2"
"2519","rabbit","box","2",0.316266432645655,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,1,"allow","box2"
"1768","rabbit","bag","2",0.642672805354991,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2520","rabbit","box","2",0.35732719464501,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1769","rabbit","bag","2",0.646612145338171,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2521","rabbit","box","2",0.353387854661829,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"2522","rabbit","box","2",0.50429904196022,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1770","rabbit","bag","2",0.49570095803978,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2"
"1771","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2523","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1772","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2524","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"2525","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1773","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2"
"1774","rabbit","bag","2",0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2526","rabbit","box","2",0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1775","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2527","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"2528","rabbit","box","2",0.510314473685999,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1776","rabbit","bag","2",0.489685526314001,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","bag2"
"1777","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1778","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2529","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"1779","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"2530","rabbit","box","2",0.633620689655172,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1780","rabbit","bag","2",0.366379310344828,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2"
"1781","rabbit","bag","2",0.5,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2531","rabbit","box","2",0.5,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"2532","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1782","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2533","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1783","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"disallow","bag2"
"1784","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2534","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"2535","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1785","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"disallow","bag2"
"1786","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1787","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2536","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"1788","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1789","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0,"disallow","box2"
"1790","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","bag2"
"2537","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"disallow","box2"
"1791","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1792","rabbit","bag","2",0.549814540149464,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2538","rabbit","box","2",0.450185459850536,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"disallow","box2"
"1793","rabbit","bag","2",0.551763322953684,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2539","rabbit","box","2",0.448236677046316,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"disallow","box2"
"2540","rabbit","box","2",0.502355523579663,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"disallow","box2"
"1794","rabbit","bag","2",0.497644476420337,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1795","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1796","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2541","rabbit","box","2",0.500179724524401,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0,"disallow","box2"
"1797","rabbit","bag","2",0.499820275475599,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1798","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2542","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"disallow","box2"
"1799","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2543","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"disallow","box2"
"2544","rabbit","box","2",0.501193855434899,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"disallow","box2"
"1800","rabbit","bag","2",0.498806144565101,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1801","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1802","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1803","rabbit","bag","2",0.501226017124001,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2545","rabbit","box","2",0.498773982875999,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"disallow","box2"
"1804","rabbit","bag","2",0.55353035491098,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2546","rabbit","box","2",0.44646964508902,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"disallow","box2"
"1805","rabbit","bag","2",0.570426647279738,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2547","rabbit","box","2",0.429573352720262,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"disallow","box2"
"2548","rabbit","box","2",0.517774914148544,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"disallow","box2"
"1806","rabbit","bag","2",0.482225085851456,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1807","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1808","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,0,"disallow","bag2"
"2549","rabbit","box","2",0.50972220219784,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0,"disallow","box2"
"1809","rabbit","bag","2",0.49027779780216,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0,"disallow","bag2"
"1810","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,0,"disallow","box2"
"2550","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0,"disallow","box2"
